symbol,days_to_expiry,T_years,strike_pct,strike,spot,predicted_spot,sigma_annual,call_price,put_price,expected_return_pct,mc_call_price,mc_put_price,mc_call_expected_return_pct,mc_put_expected_return_pct,dividend_yield,recommendation,mc_call_price_hp,mc_put_price_hp,mc_call_expected_return_hp,mc_put_expected_return_hp
اوان,30,0.11904761904761904,1.1,10485.112957231266,9531.92087021024,9305.32607546152,0.1393062059448746,4.861255785395144,933.1184842812381,-0.11252018805921228,3.6875986805042094,929.0612258555655,-0.24143084764578684,-0.004348063503208699,0.0,hold,,,,
اوان,60,0.23809523809523808,0.9,8578.728783189217,9531.92087021024,9084.11793904813,0.1393062059448746,1007.532190938955,13.586124768374532,0.05891189343219103,1009.2327820468947,14.057865857192205,0.0016878776908903833,0.03472226973182088,0.0,hold,,,,
اوان,60,0.23809523809523808,1.0,9531.92087021024,9531.92087021024,9084.11793904813,0.1393062059448746,281.0951999519948,235.81300089693468,-0.04697929591102799,287.1870870306354,249.17965164129856,0.0216719712029268,0.056683264678040204,0.0,buy_put,,,,
اوان,60,0.23809523809523808,1.1,10485.112957231266,9531.92087021024,9084.11793904813,0.1393062059448746,28.80638816349699,932.1880562239548,-0.13361754173729826,23.983451751038018,927.8245081389603,-0.16742593292450744,-0.004680974032932968,0.0,hold,,,,
اوان,90,0.35714285714285715,0.9,8578.728783189217,9531.92087021024,8868.168408213809,0.1393062059448746,1044.8199079211927,30.56951172587378,0.03373922084957092,1080.362408159138,32.58882254080823,0.034017824477198116,0.06605636468917891,0.0,buy_put,,,,
اوان,90,0.35714285714285715,1.0,9531.92087021024,9531.92087021024,8868.168408213809,0.1393062059448746,350.44184610855336,282.59928035933626,-0.06963470123538609,334.11316809689566,284.4611921471142,-0.04659454398205546,0.0065885227499888205,0.0,hold,,,,
اوان,90,0.35714285714285715,1.1,10485.112957231266,9531.92087021024,8868.168408213809,0.1393062059448746,61.633424322114934,940.198689019001,-0.154213364759442,62.49149592620478,945.2443694675209,0.013922179621325302,0.005366610810513376,0.0,hold,,,,
وسبحان,30,0.11904761904761904,0.9,1987.989430937487,2208.8771454860967,2178.182313179677,0.1601747470490215,226.73825948905142,1.1228671927457583,0.09567097253253483,226.8006566061044,1.026350256963555,0.00027519447839815733,-0.08595578925606465,0.0,hold,,,,
وسبحان,30,0.11904761904761904,1.0,2208.8771454860967,2208.8771454860967,2178.182313179677,0.1601747470490215,51.308300506309706,46.0553252310915,-0.013896124720718658,54.62764769305165,44.9373025735996,0.06469415579909418,-0.02427564351965824,0.0,buy_call,,,,
وسبحان,30,0.11904761904761904,1.1,2429.7648600347065,2208.8771454860967,2178.182313179677,0.1601747470490215,2.445446534517103,217.5548882803878,-0.10354193156428977,2.699539226073555,212.81341707588084,0.10390441498923517,-0.021794367582290666,0.0,buy_call,,,,
وسبحان,60,0.23809523809523808,0.9,1987.989430937487,2208.8771454860967,2147.914020091269,0.1601747470490215,236.2023205519033,5.8704934936726545,0.08044539204535175,227.8449346666579,6.519815311331569,-0.035382319130979695,0.11060770586983319,0.0,buy_put,,,,
وسبحان,60,0.23809523809523808,1.0,2208.8771454860967,2208.8771454860967,2147.914020091269,0.1601747470490215,74.06636488019831,63.572906536174514,-0.02759914715918342,74.56101310542165,63.29218538873518,0.006678446093897451,-0.00441573561340317,0.0,hold,,,,
وسبحان,60,0.23809523809523808,1.1,2429.7648600347065,2208.8771454860967,2147.914020091269,0.1601747470490215,11.020929709620589,220.36584007980514,-0.11599922469016682,12.639408035280566,229.6801930535168,0.14685497215785212,0.04226768073644484,0.0,buy_call,,,,
وسبحان,90,0.35714285714285715,0.9,1987.989430937487,2208.8771454860967,2118.0663389787,0.1601747470490215,246.82137207288133,11.784326501326092,0.06543138812356361,247.9186624374615,11.659897022848467,0.004445686187402635,-0.010558896044133086,0.0,hold,,,,
وسبحان,90,0.35714285714285715,1.0,2208.8771454860967,2208.8771454860967,2118.0663389787,0.1601747470490215,92.11435485789048,76.39287594350685,-0.04111175068879275,92.76199211601202,78.4271848690018,0.007030796221942733,0.026629563298537714,0.0,hold,,,,
وسبحان,90,0.35714285714285715,1.1,2429.7648600347065,2208.8771454860967,2118.0663389787,0.1601747470490215,21.333113394953727,224.92720113774158,-0.1282834097170844,24.982175143136256,227.85461968951253,0.17105153292091446,0.013014960115821005,0.0,buy_call,,,,
فزرين,30,0.11904761904761904,0.9,3211.1924929368392,3567.99165881871,3605.0015944074,0.16347830816707554,366.4883642474233,2.0525967538083165,0.12263640449358336,363.1698296824965,2.0307149236258764,-0.009054952049409058,-0.010660559674880797,0.0,hold,,,,
فزرين,30,0.11904761904761904,1.0,3567.99165881871,3567.99165881871,3605.0015944074,0.16347830816707554,84.4965570599677,76.01144415803014,0.010372764044225043,80.4240182763819,74.42846798009774,-0.048197689057265306,-0.020825497995293343,0.0,hold,,,,
فزرين,30,0.11904761904761904,1.1,3924.7908247005817,3567.99165881871,3605.0015944074,0.16347830816707554,4.375403788608594,351.8409454783491,-0.08147930541434097,4.431680659318888,349.8189366145429,0.01286209763240867,-0.005746940172233686,0.0,hold,,,,
فزرين,60,0.23809523809523808,0.9,3211.1924929368392,3567.99165881871,3642.395425325243,0.16347830816707554,382.35732006547005,10.303111716373905,0.1342812470248526,381.9407134656198,8.820369588308399,-0.0010895740135925891,-0.1439120693711497,0.0,hold,,,,
فزرين,60,0.23809523809523808,1.0,3567.99165881871,3567.99165881871,3642.395425325243,0.16347830816707554,121.92226735704457,104.97222017123886,0.020853122322367357,121.81781789468441,100.15000652256346,-0.0008566889758889482,-0.04593799807995897,0.0,hold,,,,
فزرين,60,0.23809523809523808,1.1,3924.7908247005817,3567.99165881871,3642.395425325243,0.16347830816707554,19.045038743758425,357.199152721244,-0.07195170697966614,17.46624899430251,366.288841993109,-0.0828976916612116,0.02544711879246399,0.0,hold,,,,
فزرين,90,0.35714285714285715,0.9,3211.1924929368392,3567.99165881871,3680.1771336279076,0.16347830816707554,400.0384295000531,20.38389786327798,0.146046878760031,386.11431185623843,20.02520716978261,-0.03480695007531225,-0.017596766619477507,0.0,hold,,,,
فزرين,90,0.35714285714285715,1.0,3567.99165881871,3567.99165881871,3680.1771336279076,0.16347830816707554,151.58129116317946,126.18644032439715,0.03144219088402793,146.45727349515835,126.08945998821352,-0.03380376053470234,-0.0007685479987732384,0.0,hold,,,,
فزرين,90,0.35714285714285715,1.1,3924.7908247005817,3567.99165881871,3680.1771336279076,0.16347830816707554,36.39519839353716,365.2600283527481,-0.062325281014520166,30.923116099609476,366.1194054691732,-0.15035176439371686,0.00235278171635894,0.0,hold,,,,
دارونو,30,0.11904761904761904,0.9,9350.998003263587,10389.997781403985,10041.358423733427,0.17905066159246336,1071.2182134378054,9.980638410359916,0.07382745886897828,1079.6224129931857,7.615952819640939,0.007845459916527287,-0.23692728796430795,0.0,hold,,,,
دارونو,30,0.11904761904761904,1.0,10389.997781403985,10389.997781403985,10041.358423733427,0.17905066159246336,268.2708489321549,243.5621857243268,-0.033555287017919516,275.16378943371626,244.8502522386003,0.02569396014885163,0.005288450300455775,0.0,hold,,,,
دارونو,30,0.11904761904761904,1.1,11428.997559544385,10389.997781403985,10041.358423733427,0.17905066159246336,19.509785961336206,1031.3300345731259,-0.12141389728901786,19.831665139579442,1013.8128707494509,0.016498344927059927,-0.01698502248208592,0.0,hold,,,,
دارونو,60,0.23809523809523808,0.9,9350.998003263587,10389.997781403985,9704.417759775248,0.17905066159246336,1125.9152564448104,42.492768683459644,0.03779487027890651,1151.965606939765,39.72629865017701,0.023137043703636343,-0.0651044899872455,0.0,hold,,,,
دارونو,60,0.23809523809523808,1.0,10389.997781403985,10389.997781403985,9704.417759775248,0.17905066159246336,386.380461671768,337.02189542626456,-0.0659846167489841,387.47429172686594,355.40619853521537,0.0028309662718586613,0.05454928406268197,0.0,buy_put,,,,
دارونو,60,0.23809523809523808,1.1,11428.997559544385,10389.997781403985,9704.417759775248,0.17905066159246336,73.75205173541849,1058.4574070057624,-0.15089510613544022,78.88280941947107,1085.4740768826214,0.06956766033382908,0.02552456971630589,0.0,buy_call,,,,
دارونو,90,0.35714285714285715,0.9,9350.998003263587,10389.997781403985,9378.783236504194,0.17905066159246336,1184.801466001034,79.2468238940412,0.002971365540973277,1128.7285925112417,73.18588828399776,-0.04732680967981125,-0.07648174793916483,0.0,hold,,,,
دارونو,90,0.35714285714285715,1.0,10389.997781403985,10389.997781403985,9378.783236504194,0.17905066159246336,479.69810540487197,405.74825655309814,-0.09732577101312402,462.8220272269587,415.03088750369903,-0.03518062295382553,0.022877808593580785,0.0,hold,,,,
دارونو,90,0.35714285714285715,1.1,11428.997559544385,10389.997781403985,9378.783236504194,0.17905066159246336,133.74734567244923,1091.4022900758964,-0.17938706455738557,124.90652652998932,1117.1938416888752,-0.06610089417483697,0.023631571829655234,0.0,hold,,,,
شمس,30,0.11904761904761904,0.9,3896.215828847251,4329.128698719168,4288.215247594506,0.1645496307938952,444.7677244206916,2.5891851304134548,0.10061029367134244,454.863714835926,3.278157663279895,0.02269946729696804,0.2660962805531104,0.0,strong_buy_put,,,,
شمس,30,0.11904761904761904,1.0,4329.128698719168,4329.128698719168,4288.215247594506,0.1645496307938952,103.15849076271752,92.86330252009498,-0.009450735695791827,98.35135119064651,92.94575281268402,-0.0465995531393365,0.000887867331351936,0.0,hold,,,,
شمس,30,0.11904761904761904,1.1,4762.041568591085,4329.128698719168,4288.215247594506,0.1645496307938952,5.482372680938312,427.07053548596923,-0.09950066881435622,5.014696064588404,420.28193229379326,-0.08530551342778558,-0.01589574233785791,0.0,hold,,,,
شمس,60,0.23809523809523808,0.9,3896.215828847251,4329.128698719168,4247.688458682825,0.1645496307938952,464.2544671535561,12.83229332017504,0.09020871668178648,466.9242260967783,12.150678166396021,0.005750637058144089,-0.053117173740673276,0.0,hold,,,,
شمس,60,0.23809523809523808,1.0,4329.128698719168,4329.128698719168,4247.688458682825,0.1645496307938952,148.82954256091853,128.26364927040322,-0.018812154986392188,151.2634415004527,130.40248628720911,0.016353600889003183,0.016675317044011703,0.0,hold,,,,
شمس,60,0.23809523809523808,1.1,4762.041568591085,4329.128698719168,4247.688458682825,0.1645496307938952,23.605471665537493,433.8958589178883,-0.10801104998762928,24.763041325707782,439.16279025487376,0.04903819235521855,0.012138699249448688,0.0,hold,,,,
شمس,90,0.35714285714285715,0.9,3896.215828847251,4329.128698719168,4207.544677741747,0.1645496307938952,485.91637600583545,25.272550103029744,0.0799054422471784,475.6197469167857,24.26289029291641,-0.021190125703699488,-0.03995084809396789,0.0,hold,,,,
شمس,90,0.35714285714285715,1.0,4329.128698719168,4329.128698719168,4207.544677741747,0.1645496307938952,185.0147213422215,154.20254797456778,-0.028085101977539464,184.07488924244797,148.0466585938565,-0.0050797692905480704,-0.039920801968373096,0.0,hold,,,,
شمس,90,0.35714285714285715,1.1,4762.041568591085,4329.128698719168,4207.544677741747,0.1645496307938952,44.92930747331445,443.94878664081216,-0.11644100179776316,43.54895207692861,438.12068829364387,-0.030722828238688084,-0.01312786186728259,0.0,hold,,,,
قمرو,30,0.11904761904761904,0.9,3406.7205113673454,3785.245012630384,3735.1683282664435,0.13952142398399892,387.38255656010006,0.756464562438893,0.09641172963944436,388.12659841927035,0.43858686070604647,0.0019206901461368757,-0.42021492812298744,0.0,hold,,,,
قمرو,30,0.11904761904761904,1.0,3785.245012630384,3785.245012630384,3735.1683282664435,0.13952142398399892,77.1913299294024,68.18956244648757,-0.0132294433245001,78.01256093985948,68.0111309850676,0.010638902208423721,-0.002616697556315919,0.0,hold,,,,
قمرو,30,0.11904761904761904,1.1,4163.769513893422,3785.245012630384,3735.1683282664435,0.13952142398399892,1.948635115368731,370.5711921472016,-0.10293585756772738,1.420843723524176,372.21911248469144,-0.2708518324861879,0.004446973678502333,0.0,hold,,,,
قمرو,60,0.23809523809523808,0.9,3406.7205113673454,3785.245012630384,3685.754130560174,0.13952142398399892,400.1440988111708,5.43568263515678,0.08190681280186196,399.86478990771394,4.585037361462673,-0.0006980207987239915,-0.1564928143877135,0.0,hold,,,,
قمرو,60,0.23809523809523808,1.0,3785.245012630384,3785.245012630384,3685.754130560174,0.13952142398399892,111.78414813055838,93.80202044947464,-0.02628386847832426,108.65120472823035,90.37536191724203,-0.028026723419396646,-0.036530753983900995,0.0,hold,,,,
قمرو,60,0.23809523809523808,1.1,4163.769513893422,3785.245012630384,3685.754130560174,0.13952142398399892,11.507759168526775,370.2519199823723,-0.11480351679847663,10.411307359562986,377.0662939354051,-0.09527934960287811,0.018404695790253302,0.0,hold,,,,
قمرو,90,0.35714285714285715,0.9,3406.7205113673454,3785.245012630384,3636.993655181886,0.13952142398399892,414.98476993227723,12.213250315996504,0.06759378793950918,400.5780046635942,11.937576938302914,-0.03471637108762843,-0.0225716636080505,0.0,hold,,,,
قمرو,90,0.35714285714285715,1.0,3785.245012630384,3785.245012630384,3636.993655181886,0.13952142398399892,139.35749555642383,112.41636405282065,-0.03916559085444176,141.2687678352374,115.37037648684614,0.013714886818124094,0.02627742374444254,0.0,hold,,,,
قمرو,90,0.35714285714285715,1.1,4163.769513893422,3785.245012630384,3636.993655181886,0.13952142398399892,24.591254483912962,373.4805110929883,-0.12651417350403799,28.849211303562328,376.40969512689185,0.1731492316683081,0.007842936771536755,0.0,buy_call,,,,
دارو,30,0.11904761904761904,0.9,2146.779631304284,2385.3107014492043,2395.825339596486,0.14824146477167433,244.37072042801992,0.7343503583719198,0.11600897672990006,248.06291132566983,0.5638482570869546,0.015108974148715388,-0.23218086481631767,0.0,hold,,,,
دارو,30,0.11904761904761904,1.0,2385.3107014492043,2385.3107014492043,2395.825339596486,0.14824146477167433,51.49840898095613,45.82585350903628,0.004408079056910133,50.13445856409835,43.564962869471316,-0.0264852923390732,-0.049336574584893295,0.0,hold,,,,
دارو,30,0.11904761904761904,1.1,2623.841771594125,2385.3107014492043,2395.825339596486,0.14824146477167433,1.7480618304968232,234.0393209563058,-0.08690174631189998,1.8738117537877428,234.08679914086468,0.07193677082645283,0.0002028641356712346,0.0,buy_call,,,,
دارو,60,0.23809523809523808,0.9,2146.779631304284,2385.3107014492043,2406.386327099976,0.14824146477167433,253.27387642379267,4.544347446101028,0.12092843252754677,257.5368123623441,4.784707616168067,0.016831328989565596,0.05289211991773725,0.0,buy_put,,,,
دارو,60,0.23809523809523808,1.0,2385.3107014492043,2385.3107014492043,2406.386327099976,0.14824146477167433,74.46952858133704,63.137907656035395,0.008835589274792178,71.7283824792945,63.28952045684136,-0.03680896272961654,0.0024012959319451104,0.0,hold,,,,
دارو,60,0.23809523809523808,1.1,2623.841771594125,2385.3107014492043,2406.386327099976,0.14824146477167433,9.094157587201437,235.16044471429086,-0.0828767370229163,10.283691636788975,232.93609275344633,0.1308020053733856,-0.009458869511609468,0.0,buy_call,,,,
دارو,90,0.35714285714285715,0.9,2146.779631304284,2385.3107014492043,2416.9938682713,0.14824146477167433,263.49609145348404,9.685515711636782,0.12586957367526647,264.1923216493733,10.237705116979862,0.0026422790260331617,0.05701187440950052,0.0,buy_put,,,,
دارو,90,0.35714285714285715,1.0,2385.3107014492043,2385.3107014492043,2416.9938682713,0.14824146477167433,92.73728516023266,75.76005671920302,0.0132826163077399,97.60201589524614,77.21945115719467,0.05245711826271534,0.019263375731102546,0.0,buy_call,,,,
دارو,90,0.35714285714285715,1.1,2623.841771594125,2385.3107014492043,2416.9938682713,0.14824146477167433,18.556246650099126,238.4123655098872,-0.078833985174782,16.97438058326144,241.30218035309508,-0.08524709207986503,0.012121077851928966,0.0,hold,,,,
سدبير,30,0.11904761904761904,0.9,29315.74616094134,32573.05128993482,32348.53399991722,0.15134532814151327,3338.550548421259,11.529052416292757,0.10345252078272521,3284.9597160927306,12.829856897724936,-0.016052125481182424,0.11282839512412081,0.0,buy_put,,,,
سدبير,30,0.11904761904761904,1.0,32573.05128993482,32573.05128993482,32348.53399991722,0.15134532814151327,717.1266546746047,639.6640246618445,-0.006892731295547276,719.8803872059683,637.1751394877756,0.0038399528359647373,-0.0038909256705261692,0.0,hold,,,,
سدبير,30,0.11904761904761904,1.1,35830.356418928306,32573.05128993482,32348.53399991722,0.15134532814151327,26.76529816027619,3198.8615341397235,-0.09717521026867941,20.74872558713279,3223.9665113133556,-0.22479004482277418,0.00784809748896605,0.0,hold,,,,
سدبير,60,0.23809523809523808,0.9,29315.74616094134,32573.05128993482,32125.56424725092,0.15134532814151327,3464.6112361905325,68.039167072091,0.09584671905957573,3478.8297973142817,63.42254173359853,0.004103941295122912,-0.06785246700038117,0.0,hold,,,,
سدبير,60,0.23809523809523808,1.0,32573.05128993482,32573.05128993482,32125.56424725092,0.15134532814151327,1036.5118715103017,881.770826927017,-0.013737952846381806,1056.8776988710808,890.2570777785327,0.019648426535727053,0.00962410026774236,0.0,hold,,,,
سدبير,60,0.23809523809523808,1.1,35830.356418928306,32573.05128993482,32125.56424725092,0.15134532814151327,133.7400592239419,3220.830039175813,-0.10339813895125625,132.14085045485618,3164.992278503391,-0.011957589807911742,-0.01733645054015658,0.0,hold,,,,
سدبير,90,0.35714285714285715,0.9,29315.74616094134,32573.05128993482,31904.131365176785,0.15134532814151327,3608.552873490771,142.59563087906645,0.08829334208399117,3737.160957983249,148.98947554995377,0.035639794954166026,0.04483899423475224,0.0,hold,,,,
سدبير,90,0.35714285714285715,1.0,32573.05128993482,32573.05128993482,31904.131365176785,0.15134532814151327,1290.3090584037054,1058.4733766056816,-0.020535992124407907,1279.7538812598257,1110.506094939367,-0.008180348014403612,0.04915826839267717,0.0,hold,,,,
سدبير,90,0.35714285714285715,1.1,35830.356418928306,32573.05128993482,31904.131365176785,0.15134532814151327,268.89164102724953,3271.1775200429074,-0.10957817465855271,234.10339251666744,3275.4010074884136,-0.12937645951982807,0.0012911214446872273,0.0,hold,,,,
شبريز,30,0.11904761904761904,0.9,19838.636484905237,22042.929427672483,21884.91925331085,0.17418874673756354,2269.7186195959694,18.24701541597392,0.10314634122978075,2296.7736308032263,18.052629476312177,0.011919984694875076,-0.010653026548745724,0.0,hold,,,,
شبريز,30,0.11904761904761904,1.0,22042.929427672483,22042.929427672483,21884.91925331085,0.17418874673756354,554.4345431464153,502.0138082433641,-0.007168292893197214,533.4957264259274,508.0997463124806,-0.037766075327233695,0.012123049145624626,0.0,hold,,,,
شبريز,30,0.11904761904761904,1.1,24247.222370439733,22042.929427672483,21884.91925331085,0.17418874673756354,36.562235832778924,2183.1923702066706,-0.09742572081199752,34.937123884371644,2145.5549847968327,-0.04444782742061765,-0.01723961017978225,0.0,hold,,,,
شبريز,60,0.23809523809523808,0.9,19838.636484905237,22042.929427672483,21728.041742159145,0.17418874673756354,2379.969738343836,81.43166927702146,0.09523866515178665,2370.2182647829295,80.18032550406197,-0.004097309895920096,-0.015366795057369572,0.0,hold,,,,
شبريز,60,0.23809523809523808,1.0,22042.929427672483,22042.929427672483,21728.041742159145,0.17418874673756354,798.964926853334,694.2481198538117,-0.014285201363391906,851.8160620700219,627.0914521601072,0.06614950599250748,-0.0967329486003443,0.0,buy_call,,,,
شبريز,60,0.23809523809523808,1.1,24247.222370439733,22042.929427672483,21728.041742159145,0.17418874673756354,143.91196889135108,2233.016423959125,-0.10389563760308361,155.8247236847944,2251.8773309310527,0.08277806832340036,0.008446380765300188,0.0,buy_call,,,,
شبريز,90,0.35714285714285715,0.9,19838.636484905237,22042.929427672483,21572.288774955734,0.17418874673756354,2499.9527779777236,154.46017373318637,0.08738767361202435,2561.3079494211074,144.6707707351666,0.024542532156553616,-0.06337816902193782,0.0,hold,,,,
شبريز,90,0.35714285714285715,1.0,22042.929427672483,22042.929427672483,21572.288774955734,0.17418874673756354,992.3385799834668,835.4500672309241,-0.021351093749177975,1000.1335157322106,851.2712375276923,0.00785511710012692,0.01893730208102921,0.0,hold,,,,
شبريز,90,0.35714285714285715,1.1,24247.222370439733,22042.929427672483,21572.288774955734,0.17418874673756354,264.94100272840205,2296.6565814678543,-0.1103191761356164,244.62698798255798,2300.5736472084077,-0.07667372938370172,0.0017055513532850109,0.0,hold,,,,
