symbol,days_to_expiry,strike,spot,predicted_spot,T_years,sigma_annual,dividend_yield,market_call,market_put,mc_call_price,mc_put_price,mc_call_std,mc_put_std,mc_call_return_pct,mc_put_return_pct
اوان,30,10485.112957231266,9531.92087021024,9305.32607546152,0.119047619047619,0.1393062059448746,0.0,4.861255785395144,933.118484281238,1.1448557333437834,1171.2982894174415,19.69072600408924,441.9277351629399,-0.7644938296019482,0.2552514060630452
اوان,60,8578.728783189217,9531.92087021024,9084.11793904813,0.238095238095238,0.1393062059448746,0.0,1007.532190938955,13.586124768374532,568.6348988726161,66.16815262229092,519.934648405982,174.7092197938932,-0.435616148063036,3.8702741768068862
اوان,60,9531.92087021024,9531.92087021024,9084.11793904813,0.238095238095238,0.1393062059448746,0.0,281.0951999519948,235.81300089693468,93.6056883057715,529.6777666938673,231.01837761179922,489.468044452531,-0.6669964897239178,1.2461771177975478
اوان,60,10485.112957231266,9531.92087021024,9084.11793904813,0.238095238095238,0.1393062059448746,0.0,28.80638816349699,932.1880562239548,5.502921298845787,1385.9667565311127,54.8677390843654,609.2810044867579,-0.8089687166744839,0.48678879468301095
اوان,90,8578.728783189217,9531.92087021024,8868.168408213809,0.3571428571428571,0.1393062059448746,0.0,1044.819907921193,30.56951172587378,452.9180036110812,162.24728164207826,542.1936298470052,303.1465245676072,-0.5665109363084195,4.307486854778695
اوان,90,9531.92087021024,9531.92087021024,8868.168408213809,0.3571428571428571,0.1393062059448746,0.0,350.44184610855336,282.59928035933626,88.55101577469776,736.9284229036887,253.41579033088996,607.4855541899152,-0.7473160903641968,1.607679757594056
اوان,90,10485.112957231266,9531.92087021024,8868.168408213809,0.3571428571428571,0.1393062059448746,0.0,61.63342432211493,940.198689019001,5.86526726366679,1617.5129910152707,62.389615831788724,726.2683633238032,-0.9048362584396881,0.7203948589877065
وسبحان,30,1987.989430937487,2208.8771454860967,2178.182313179677,0.119047619047619,0.1601747470490215,0.0,226.73825948905144,1.1228671927457583,190.80667902054697,2.319617146370597,113.7303168177483,13.63181677398465,-0.15847162516584243,1.065798307543757
وسبحان,30,2208.8771454860967,2208.8771454860967,2178.182313179677,0.119047619047619,0.1601747470490215,0.0,51.308300506309706,46.0553252310915,34.69456466805075,66.28655437508377,62.63723564081985,79.15975139619813,-0.3238021075403941,0.43928099611669574
وسبحان,30,2429.7648600347065,2208.8771454860967,2178.182313179677,0.119047619047619,0.1601747470490215,0.0,2.445446534517103,217.5548882803878,1.314219581245618,252.07866793768963,11.43466492417806,119.66710090314662,-0.46258502784844807,0.15868997442524535
وسبحان,60,1987.989430937487,2208.8771454860967,2147.914020091269,0.238095238095238,0.1601747470490215,0.0,236.2023205519033,5.870493493672655,170.09812742780653,14.24449894677066,144.3809283437847,42.531823483914344,-0.2798625897054681,1.4264568152785941
وسبحان,60,2208.8771454860967,2208.8771454860967,2147.914020091269,0.238095238095238,0.1601747470490215,0.0,74.06636488019831,63.572906536174514,41.210204754116056,103.46864297682488,80.67857780544416,113.95815454584141,-0.44360432943113653,0.6275587921711387
وسبحان,60,2429.7648600347065,2208.8771454860967,2147.914020091269,0.238095238095238,0.1601747470490215,0.0,11.020929709620589,220.36584007980517,4.245873779178857,285.03289816604354,24.131678230962127,155.741635711043,-0.6147445005957645,0.29345318704032936
وسبحان,90,1987.989430937487,2208.8771454860967,2118.0663389787,0.3571428571428571,0.1601747470490215,0.0,246.82137207288133,11.784326501326092,161.8602738099293,28.68201343589083,166.6246425849976,64.62559233188394,-0.3442209949220473,1.4339119789886372
وسبحان,90,2208.8771454860967,2208.8771454860967,2118.0663389787,0.3571428571428571,0.1601747470490215,0.0,92.11435485789048,76.39287594350685,44.81944333524462,133.30780634501676,94.62608961645746,137.1497269697254,-0.5134369295166875,0.7450292936163178
وسبحان,90,2429.7648600347065,2208.8771454860967,2118.0663389787,0.3571428571428571,0.1601747470490215,0.0,21.333113394953727,224.9272011377416,7.712751439626165,311.7384849539566,38.557897758491556,188.1790605759834,-0.6384610489413801,0.3859528032941343
فزرين,30,3211.1924929368392,3567.99165881871,3605.0015944074,0.119047619047619,0.1634783081670755,0.0,366.4883642474233,2.0525967538083165,398.52856066526596,1.322193436513591,199.2563960217992,12.023722298360587,0.08742486677206401,-0.3558435508287542
فزرين,30,3567.99165881871,3567.99165881871,3605.0015944074,0.119047619047619,0.1634783081670755,0.0,84.4965570599677,76.01144415803014,102.37905006362105,62.474335118996784,134.41188880787007,101.62047412958954,0.21163575920569216,-0.17809303834419055
